"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w323";0.804393647954672;0.812145718819912;0.626509397597817;0.751875056849712;0.798878907899163;0.794903081646344;0.800046725603047;0.795039021250333;0.823187181823885;0.796879251962811;0.728645372893467;0.803104405698985;0.722786294790716;0.741353158052553;0.630958789936926;0.848972069818612;0.61623617898855;0.729770048693857;0.7300744315469;0.632874633844339;0.77799842681788;0.804569486917974;0.692355006592681;0.770277672564006;0.647885896787228;0.639614260457693;0.794945373882197;0.774692256718528;0.7769047054115;0.808801037296101;0.753295489579438;0.823143176115309;0.784144951705714;0.765069755555923;0.774447102897373;0.730583072088753;0.741798872398605;0.671120528695027;0.67827062152731;0.68861033230576;0.758977624877106;0.766769683844141;0.709968343553696;0.793150184408789;0.717371155534109;0.851970530062627;0.891210376831149;0.853595120696167;0.791875780030167;0.771661545661207
"w324";0.796465595201711;0.740250346723491;0.677095451125582;0.75690642561785;0.782309966413805;0.726094431814248;0.784658550413535;0.805983103407899;0.779234643699689;0.759538582903725;0.690797394001199;0.733239389865947;0.722505903745949;0.745245501892034;0.646751429523731;0.805521437826378;0.617840080786313;0.677701285344468;0.666242996930776;0.591905987257498;0.721741585100518;0.766477973664253;0.699769560192081;0.649473206106067;0.471278712726998;0.566267372899896;0.652870403330637;0.705069599648155;0.638914723865725;0.684481074460775;0.689315370375628;0.66396725485124;0.724291686162936;0.624142170754669;0.629115079187762;0.53166778428288;0.629779327994591;0.536752665211995;0.59606978475944;0.552550306421115;0.628292093293064;0.627027356772242;0.620452180357515;0.659717140133881;0.636332969519414;0.830747098049901;0.920765109631652;0.878480852149592;0.82154223373927;0.805914698915895
"w325";0.832180844412264;0.817650530637452;0.73963814696725;0.824581635310438;0.816262041826804;0.815837733101382;0.83421879447967;0.839723307692965;0.84321744441584;0.830081664697014;0.771935382711738;0.806818113320661;0.780759547907562;0.778072660454349;0.69830735717229;0.85926633570778;0.678716770936606;0.749511616541941;0.746755919737097;0.672126882266825;0.810953847959948;0.825793361299971;0.729918223076561;0.797818280392351;0.678343598862974;0.690715809215902;0.790862440057101;0.812727135599968;0.790558813985555;0.811206936498051;0.8313901831003;0.810127666988541;0.79151628581756;0.738944212814739;0.791986582604153;0.698841934420182;0.777300389020833;0.690511459360639;0.759514554611991;0.732122190179295;0.7803244676937;0.798013207722171;0.75101834361477;0.8075759187844;0.794198810001389;0.862194666036461;0.909599064793547;0.879251735779803;0.754976476886624;0.777083211012221
"w326";0.583563281884738;0.609031505221586;0.457436454833549;0.648957072950392;0.539073675542647;0.632586725854751;0.586758846211357;0.598620335798652;0.587965792882906;0.688999842013347;0.585983882175692;0.612163953464654;0.591025742976074;0.5332613057715;0.611619581782732;0.534466133247275;0.341560797118301;0.615578878702903;0.655287871005451;0.631171494122602;0.663284798815948;0.519001941123645;0.601562638518565;0.809552072087306;0.639258691322697;0.614306733030087;0.659481494131681;0.70753551932375;0.635003749609874;0.624762602360341;0.551646405215141;0.753969053169503;0.726214303830933;0.706769430096751;0.769018032701666;0.480618725853409;0.777414384512153;0.637361929890228;0.761410875447245;0.699167619156742;0.760328339288715;0.755401185502335;0.723600610561426;0.749774728182835;0.727145519578263;0.885527134316997;0.618590563684171;0.460106469387963;0.699372824460458;0.537176300850564
"w327";0.864506270829605;0.826397774075041;0.718723661468638;0.825439803799722;0.864858133646811;0.79027005627264;0.871628640143964;0.860223921053731;0.855481957954967;0.851298438763661;0.78151308295109;0.818462545054463;0.775292495698453;0.794663542893142;0.724912994748103;0.884476956073581;0.677301387398692;0.734063550286691;0.711995510036098;0.639283292130405;0.824851650442885;0.847363534013068;0.757186227087584;0.734547029373977;0.572865650893018;0.601704328240701;0.740415515761413;0.811729063162099;0.759865987415876;0.775810555072182;0.777635112525765;0.845021010286897;0.836129691539253;0.767378787704563;0.703157875431921;0.714413251091049;0.730768487969923;0.646592758229472;0.709906175716784;0.632900043114257;0.72467652084256;0.731117772804001;0.704059305399364;0.762379010631877;0.746620531112709;0.879255557577943;0.885994494918243;0.853947837204108;0.805862230552601;0.791295493013995
"w328";0.884128149511949;0.867463580054844;0.807344952844666;0.882178828622268;0.88578043176005;0.856287834110438;0.883522080809724;0.888601829845683;0.872680808782445;0.866824735263708;0.831361474475115;0.861567336408323;0.831051409920019;0.863272033023477;0.807272711042346;0.890231578477362;0.750428174989554;0.80610061174451;0.816916997221855;0.756430969961129;0.869087893038577;0.879564901388627;0.819293417417915;0.800368455058208;0.694750778096935;0.706605330787367;0.804492729820892;0.849268679645073;0.831711517364004;0.834238222250132;0.852497183793967;0.872047318626182;0.854646457896714;0.823570155021259;0.780109470659685;0.768980251631107;0.788726256325116;0.736463132271906;0.77727680943412;0.718634572431023;0.785927795059055;0.809065979373394;0.756503214458465;0.838279076146975;0.810602928127955;0.880565927992468;0.939325163531727;0.915818385046357;0.848611881358337;0.850957455061986
"w329";0.884198643094633;0.860380681821328;0.645958667494957;0.860807136747278;0.882387226722155;0.867452402415755;0.880170762756615;0.889892220667543;0.875733938120379;0.878658972810221;0.666984876830969;0.844894919157283;0.614587791727023;0.867698869132479;0.639669285899419;0.899987195937827;0.641479488869729;0.725053263509296;0.814619837928345;0.527610692838467;0.857331264866187;0.879845107315247;0.779451107642724;0.803029080584078;0.568262579989605;0.744765800738767;0.817093880528586;0.857317369013539;0.830723484629528;0.833547679835249;0.861677933674624;0.856709251301653;0.865323039724608;0.800044892785423;0.806058654109294;0.706823566103298;0.818655573304486;0.585155679047197;0.80402728106708;0.765897598319088;0.809893081830125;0.828514607013019;0.787404940360888;0.846057863982692;0.820641530615139;0.879914334924173;0.927270754965581;0.74700345716279;0.860657402552457;0.751155356067692
"w33";0.886725098546221;0.866313678455377;0.674275234227134;0.862586603751264;0.891507404132109;0.848062929173026;0.891563084103756;0.894190438410623;0.883319531688127;0.88995294721505;0.693309642607665;0.843259938941185;0.700624674755028;0.888527621526732;0.674783372474154;0.893114625615261;0.61677008730148;0.789534117523809;0.788317995466825;0.550882695812945;0.856201297468615;0.844236384385794;0.806069069036796;0.773152019720988;0.4872687791835;0.659146837020062;0.778871002929614;0.820537374742296;0.793657768717117;0.805216595958551;0.840580828205934;0.863488530674459;0.880844869046686;0.811926899098622;0.733812375483416;0.595463908716265;0.636557392273531;0.510187466816399;0.736941334118146;0.621130043613562;0.684148159743877;0.787374425525984;0.752891314005476;0.721522674770756;0.780920357724049;0.771029374229224;0.935465979544085;0.79106905474059;0.837384223682329;0.739781114062203
"w330";0.834316758292297;0.808951050205488;0.713637341207028;0.818852240423281;0.817112558153166;0.827556481090609;0.841413096976701;0.85496396560823;0.840648209491506;0.825294781780387;0.772026906426241;0.817560123442985;0.787975033842525;0.80102630330918;0.710955961676125;0.858247345799108;0.701919813355469;0.673804850807523;0.74184499773224;0.677284518351437;0.822729164727584;0.837620258674647;0.730171008234873;0.791987025127382;0.6809400923681;0.707319943346122;0.790839858752055;0.832855621389955;0.795617069796633;0.818119946306304;0.837017553176011;0.814105728731665;0.79921457581074;0.788656291746706;0.78725142776461;0.729083063950704;0.782100600021217;0.699223453194546;0.769993053331427;0.733328443597725;0.777413840395022;0.80794097258339;0.755563932750331;0.815545121435958;0.799588660621709;0.860512646810259;0.911006393815897;0.874512664822712;0.78243143272641;0.802052564930655
"w331";0.83904646854395;0.837198411215719;0.652415065211593;0.796814138242874;0.827856331955632;0.81235262779269;0.83186817260554;0.817628018992454;0.828822195938957;0.80768699984094;0.737167049580183;0.828195446569685;0.742269274910038;0.781604644243711;0.664740875845091;0.854143463729152;0.632843892062165;0.68320182594875;0.756478283931123;0.65186380500446;0.79028601117202;0.813458646759723;0.721429057184953;0.786532877603276;0.668882742681833;0.666999163583265;0.808558369677013;0.806846263241898;0.808660844392339;0.819460790440732;0.80785578948067;0.848627790311444;0.793045322924548;0.786996534481998;0.793272365433785;0.769131025017692;0.77465525959364;0.689066440443586;0.708217014065208;0.717508260905451;0.778452292675208;0.796759812467574;0.744801001434911;0.819905661629168;0.754183114243139;0.859243485236108;0.909320658039214;0.866924258353708;0.812456518476354;0.802572341539794
"w332";0.851997706947004;0.827506092620962;0.729839134035715;0.840476029834934;0.871446262374598;0.832866547222395;0.850190807116206;0.859420140101982;0.792138100017045;0.796810373104342;0.749946925797763;0.803587458869822;0.767044037535452;0.807290104817183;0.73548939341305;0.836911984745905;0.644159941386388;0.697484570392887;0.77491895106582;0.68023120322493;0.794409604364004;0.828550015571788;0.763698105024997;0.684151645792569;0.573911053087642;0.651434941007588;0.75447347305277;0.796982483702512;0.767098453217772;0.77461063567077;0.789870755728911;0.821443424311587;0.812962205282338;0.755533241344514;0.708224714243412;0.669895570855804;0.731265689422875;0.609973141356664;0.712097447886963;0.681274719875075;0.714626655654246;0.765249779812437;0.693714429822324;0.768636895433089;0.72612303374439;0.846269384319266;0.923955778241818;0.890029192768039;0.846159049036929;0.8280051892061
"w333";0.836351544363619;0.811808930659148;0.721594112133324;0.813485802153852;0.814510890023718;0.823490569555486;0.845026367575997;0.84585416462603;0.838185035926681;0.824641873940386;0.773861003365886;0.809155461499226;0.783872158959114;0.794694471459198;0.710160870074248;0.858062965104219;0.700889998076785;0.676761783712464;0.732152121988929;0.680392965757324;0.819981139482493;0.837305612194846;0.725545071143099;0.802050436112312;0.690715528059523;0.711284047707865;0.793597716975108;0.824485988941847;0.802967169682572;0.818747970421663;0.838829930301322;0.819176599382912;0.796216635413789;0.776520187644519;0.79990689215655;0.733134135264382;0.789495996450383;0.705146839614837;0.779111267517674;0.74176849490764;0.786667943446725;0.805444459790659;0.764862218069035;0.810840529175239;0.79954563512418;0.863318117482265;0.911252267647952;0.875069730934671;0.789592749601315;0.802442469498843
"w334";0.821525849324195;0.796374765447571;0.726516364861512;0.805706577958343;0.820394759483124;0.833353461574661;0.821833572204136;0.811982250605204;0.771061789601278;0.808496785363381;0.74385307838841;0.833979046016046;0.759671283051717;0.804978965346748;0.731661468099665;0.826194391580182;0.712885660024091;0.675805368539592;0.769233318046064;0.693453731852145;0.795849261397894;0.784887986846014;0.706196540313991;0.822397557349068;0.725286153278256;0.751998918348085;0.826179654613826;0.862248002303708;0.845493864079883;0.846413977674118;0.863078898629641;0.884311500349642;0.858552043036366;0.826254734896563;0.805017314239084;0.80964480714904;0.831471076219821;0.750977847525257;0.810468500463602;0.779898509111411;0.826601073831554;0.833122913645684;0.797491169316153;0.84589456999811;0.82448034172266;0.883511476780521;0.862494503692775;0.816645772781627;0.822288790227067;0.721780651611429
"w335";0.877512064439936;0.862696090220952;0.748100853318891;0.850416421454877;0.884151462569662;0.863042005867585;0.882286762702239;0.884061120753009;0.866574936061112;0.869547888123164;0.80165395143366;0.857986890333793;0.812817657487727;0.870112330454794;0.794887268817077;0.892134491493753;0.727524504527185;0.721500339542781;0.810925160409518;0.721193645248011;0.860640924046774;0.870561009364311;0.792538411113936;0.779535974073235;0.695971455105103;0.73442706032577;0.815596787333065;0.826950768274497;0.824310937574937;0.817672203139582;0.850341042097712;0.862417650515571;0.8487594951247;0.804062852411306;0.790825972831058;0.749471922072361;0.804470469751132;0.704150071996996;0.797354807019479;0.757537988409103;0.800193117248191;0.825683285482828;0.778358020070198;0.84077419355122;0.815335799688751;0.880362570526948;0.922134524873645;0.90082213930776;0.839068110888158;0.829844853323916
"w336";0.889395284142917;0.865756444560063;0.781277925438836;0.86544228957477;0.889690584079855;0.862488515128433;0.887169923948712;0.891588548528959;0.875834424502281;0.871494764394888;0.825684142655679;0.851992720137725;0.832754686704543;0.871199620430059;0.799128849336037;0.895590751223977;0.736421545904729;0.704144554838033;0.794522580609856;0.740268624508059;0.870503763306567;0.884464060045893;0.795405121288006;0.806628909777872;0.705415336134496;0.7254319829856;0.8112923715653;0.858977916697293;0.83497587914087;0.841563693701227;0.862040043328622;0.872755741896271;0.859085215148938;0.814642967636552;0.789840163135946;0.776448345096426;0.799047898618349;0.744740804476432;0.787916143027006;0.735904680224492;0.796840071231439;0.823552482311406;0.772993702164146;0.850227229605877;0.826441464083265;0.88341905490104;0.933941369508593;0.914553557568909;0.850245740908075;0.855479672550209
"w337";0.884067888942974;0.856845071847721;0.570936323221436;0.863054608422576;0.882124188044002;0.827072392667151;0.872487684074193;0.885419484686684;0.885631641981233;0.887182098143967;0.587953769168765;0.822032274086336;0.634836953460876;0.856645839162702;0.565064288271784;0.897355754727108;0.582170028513379;0.771301441102382;0.77615996947277;0.521185748660255;0.855209218069866;0.885776727538935;0.780462090708605;0.799009758502034;0.447042045228149;0.66827845176196;0.762543661592508;0.826811520431559;0.805925350232822;0.807970379887234;0.85024288284429;0.865304553005802;0.74802513416323;0.790883018820198;0.738232706018586;0.586486149822089;0.754460236187157;0.521549837788274;0.707537397545719;0.70678865235595;0.736978595088711;0.744305799574661;0.750846995104209;0.806332188832014;0.769694389045291;0.892228117590791;0.933382718024609;0.677002735943107;0.828721128988362;0.645609424151145
